platform,followers_count,following_count,posts_count,account_age_days,has_profile_pic,bio_length,verified,engagement_rate,avg_posts_per_day,follower_following_ratio,is_fraud
Instagram,2281280,2891,5806,1322,1,124,0,0.06,4.392,788.82,0
Instagram,3503207,4876,4354,1224,1,295,0,0.2254,3.557,718.31,0
Instagram,461293,1388,722,1978,1,34,0,0.0529,0.365,332.1,0
Instagram,2058902,1258,7579,3685,1,46,0,0.02,2.057,1635.35,0
Instagram,3259410,3745,9474,4816,1,152,0,0.1587,1.967,870.1,0
Instagram,1985638,4251,613,2247,1,237,0,0.1665,0.273,466.99,0
Instagram,251501,1274,3331,4284,1,4,0,0.0575,0.778,197.26,0
Instagram,4197405,1917,5790,3610,1,124,0,0.1052,1.604,2188.43,0
Instagram,1752733,1068,3116,1047,1,86,0,0.2838,2.976,1639.6,0
Instagram,1004696,2759,9004,3183,1,2,0,0.0862,2.829,364.02,0
Instagram,971575,2058,9978,3620,1,164,0,0.0475,2.756,471.87,0
Instagram,3867550,4258,330,4237,1,222,0,0.2978,0.078,908.09,0
Instagram,4383761,2486,2212,4099,1,296,0,0.0914,0.54,1762.67,0
Instagram,449445,4026,9408,77,1,24,0,0.2044,122.182,111.61,0
Instagram,1260436,4613,5493,3693,1,38,1,0.0702,1.487,273.18,0
Instagram,3054440,3207,7232,4501,1,104,0,0.1655,1.607,952.13,0
Instagram,3379619,4596,5614,857,1,4,0,0.1165,6.551,735.18,0
Instagram,2900653,3563,5913,4752,0,135,0,0.2885,1.244,813.88,1
Instagram,2967247,4450,5913,2119,1,3,0,0.1304,2.79,666.65,0
Instagram,222916,1771,5611,2086,1,168,0,0.1757,2.69,125.8,0
Instagram,1135298,230,9432,848,0,77,0,0.2835,11.123,4914.71,1
Instagram,1646761,4828,319,4782,0,18,0,0.2968,0.067,341.01,1
Instagram,1423336,4633,8085,4014,1,204,1,0.0314,2.014,307.15,0
Instagram,3696011,2898,4200,3710,1,32,0,0.2505,1.132,1274.93,0
Instagram,3177995,1674,4791,1841,1,149,0,0.1153,2.602,1897.31,0
Instagram,3413871,3996,329,4915,1,192,0,0.1789,0.067,854.11,0
Instagram,183112,4586,8851,3144,1,138,0,0.1131,2.815,39.92,0
Instagram,2491568,2987,6742,1659,1,271,1,0.1209,4.064,833.86,0
Instagram,2842042,1881,4916,1573,1,195,0,0.0485,3.125,1510.12,0
Instagram,4294589,1472,1793,3609,1,126,0,0.1723,0.497,2915.54,0
Instagram,3220518,354,6457,1934,1,230,1,0.1645,3.339,9071.88,0
Instagram,4944555,54,8125,1466,1,43,0,0.0576,5.542,89901,0
Instagram,803378,2078,5703,3347,1,229,0,0.163,1.704,386.43,0
Instagram,4063008,1524,6170,3550,1,215,0,0.292,1.738,2664.27,0
Instagram,1043283,2608,6644,3089,1,243,0,0.2146,2.151,399.88,0
Instagram,1711791,1011,7420,4146,1,8,0,0.1448,1.79,1691.49,0
Instagram,529575,1043,4155,1028,0,249,0,0.2749,4.042,507.26,1
Instagram,176665,2050,8411,1461,1,199,0,0.173,5.757,86.14,0
Instagram,4381982,283,2611,4582,0,78,0,0.0414,0.57,15429.51,1
Instagram,2736038,2657,5691,3091,1,244,0,0.1647,1.841,1029.36,0
Instagram,4601070,1789,2593,294,1,189,0,0.0551,8.82,2570.43,0
Instagram,3699441,4486,95,3761,1,85,0,0.2305,0.025,824.48,0
Instagram,541302,488,9180,2304,0,270,0,0.2902,3.984,1106.96,1
Instagram,1686343,525,9304,3905,1,261,0,0.1089,2.383,3205.98,0
Instagram,3612660,4296,6041,3347,1,0,0,0.131,1.805,840.74,0
Instagram,2164417,1201,5063,2076,1,19,0,0.127,2.439,1800.68,0
Instagram,1904100,2678,8437,3174,0,129,0,0.0863,2.658,710.75,1
Instagram,144406,1421,3349,3251,1,257,0,0.2385,1.03,101.55,0
Instagram,4398215,3290,7644,3170,1,130,0,0.1857,2.411,1336.44,0
Instagram,3099370,281,6560,4930,1,6,1,0.0202,1.331,10990.67,0
Instagram,355662,152,5247,1283,1,240,0,0.2518,4.09,2324.59,0
Instagram,3600383,3342,5356,752,1,191,0,0.0569,7.122,1076.99,0
Instagram,9485,797,4077,113,1,296,0,0.2938,36.08,11.89,0
Instagram,4641910,1691,4898,4865,1,114,0,0.1136,1.007,2743.45,0
Instagram,1748064,632,1417,3400,1,101,0,0.1853,0.417,2761.55,0
Instagram,3721359,3851,8846,3849,1,0,0,0.0243,2.298,966.08,0
Instagram,4273135,3686,110,3394,1,24,0,0.1041,0.032,1158.97,0
Instagram,2288677,2582,8281,1787,1,208,0,0.2409,4.634,886.05,0
Instagram,764171,3270,8954,4348,1,142,0,0.1437,2.059,233.62,0
Instagram,1169798,4722,7391,2810,1,196,0,0.2715,2.63,247.68,0
Instagram,3502680,76,5132,3317,1,144,0,0.173,1.547,45489.35,0
Instagram,2582165,4296,2504,2482,1,148,0,0.2786,1.009,600.92,0
Instagram,1107727,4626,9656,358,1,180,0,0.2948,26.972,239.41,0
Instagram,288840,1150,8289,455,1,54,0,0.1367,18.218,250.95,0
Instagram,2644539,2324,5239,799,1,137,0,0.17,6.557,1137.44,0
Instagram,1408886,2542,292,4005,0,208,0,0.2506,0.073,554.03,1
Instagram,1641299,3590,1734,637,1,184,0,0.0672,2.722,457.06,0
Instagram,4844773,1197,5120,1882,1,64,0,0.2586,2.721,4044.05,0
Instagram,3693355,4481,6393,2702,1,36,0,0.178,2.366,824.04,0
Instagram,4466321,4758,2196,2154,1,111,0,0.2179,1.019,938.5,0
Instagram,4385586,3349,3466,1330,0,262,0,0.0249,2.606,1309.13,1
Instagram,1352745,558,1906,495,0,75,0,0.2301,3.851,2419.94,1
Instagram,2106742,4097,1721,1994,1,295,0,0.0939,0.863,514.09,0
Instagram,1589278,82,1816,1975,0,177,0,0.2418,0.919,19147.93,1
Instagram,3543605,208,8444,2569,1,253,0,0.1532,3.287,16955.05,0
Instagram,2649153,3211,4227,2390,1,0,0,0.0831,1.769,824.77,0
Instagram,1100617,1791,5775,2069,1,147,0,0.2859,2.791,614.18,0
Instagram,2285953,581,3849,1214,1,158,0,0.2298,3.171,3927.75,0
Instagram,3832115,800,5228,3964,1,267,0,0.2957,1.319,4784.16,0
Instagram,4813346,1648,6849,3247,1,149,0,0.11,2.109,2918.95,0
Instagram,49165,1841,1058,2812,1,128,0,0.1951,0.376,26.69,0
Instagram,3337740,1865,2322,807,0,125,0,0.1839,2.877,1788.71,1
Instagram,721797,1184,8378,3409,1,0,0,0.2066,2.458,609.11,0
Instagram,4730580,3750,948,2448,1,116,0,0.0125,0.387,1261.15,0
Instagram,3049901,3287,8179,4107,1,148,0,0.0882,1.991,927.59,0
Instagram,2823150,188,4359,4292,0,268,0,0.2729,1.016,14937.3,1
Instagram,2984676,2254,5660,2469,1,188,0,0.1277,2.292,1323.58,0
Instagram,1404380,4096,7254,4861,0,140,0,0.2882,1.492,342.78,1
Instagram,251542,744,8401,2019,1,104,0,0.0648,4.161,337.64,0
Instagram,4035901,808,2093,1096,0,251,0,0.2992,1.91,4988.75,1
Instagram,491122,797,1563,974,1,280,0,0.2096,1.605,615.44,0
Instagram,1086930,2805,8217,58,0,100,0,0.2331,141.672,387.36,1
Instagram,4699353,4314,174,1927,1,281,0,0.1197,0.09,1089.07,0
Instagram,4525947,4598,1334,1727,1,162,0,0.2722,0.772,984.12,0
Instagram,2055773,3094,321,2844,1,202,0,0.1641,0.113,664.22,0
Instagram,2249038,2928,5698,3395,1,99,0,0.2046,1.678,767.85,0
Instagram,4303294,741,5604,2518,1,280,0,0.0293,2.226,5799.59,0
Instagram,1314143,1139,6742,1695,1,256,0,0.1899,3.978,1152.76,0
Instagram,2764723,3456,7436,4649,1,93,0,0.2638,1.599,799.75,0
Instagram,2976292,1615,8524,1600,1,278,0,0.0543,5.328,1841.76,0
Instagram,4580131,3788,5674,1763,1,226,0,0.2216,3.218,1208.8,0
Instagram,2648840,2755,5002,789,0,149,0,0.0086,6.34,961.12,1
Instagram,3763074,3180,910,2187,1,61,0,0.2779,0.416,1182.98,0
Instagram,2646841,4699,949,1381,1,128,0,0.2949,0.687,563.16,0
Instagram,2710158,2943,5425,3506,0,186,0,0.1069,1.547,920.57,1
Instagram,4833227,1225,2514,1298,1,67,0,0.033,1.937,3942.27,0
Instagram,3353647,334,7701,1815,1,29,1,0.1979,4.243,10010.89,0
Instagram,66003,1860,100,3979,1,274,0,0.0099,0.025,35.47,1
Instagram,3989668,1500,4646,2637,1,126,0,0.1453,1.762,2658.01,0
Instagram,2597530,903,6945,428,1,212,0,0.0823,16.227,2873.37,0
Instagram,4197621,1400,2400,2660,1,133,0,0.1425,0.902,2996.16,0
Instagram,2922147,3399,5801,2476,1,218,0,0.0065,2.343,859.46,1
Instagram,157214,4249,2343,1699,0,156,0,0.0164,1.379,36.99,1
Instagram,4729980,4489,352,268,1,187,0,0.0058,1.313,1053.45,1
Instagram,2228686,2273,2955,3566,0,161,1,0.1861,0.829,980.07,1
Instagram,531881,3442,1018,3891,1,128,0,0.1685,0.262,154.48,0
Instagram,2989525,2381,1179,3133,1,88,0,0.0707,0.376,1255.05,0
Instagram,3206470,3096,5193,1176,1,161,0,0.1943,4.416,1035.35,0
Instagram,3365934,4322,3536,1587,1,35,0,0.2654,2.228,778.61,0
Instagram,3369770,1525,2502,3768,1,226,0,0.0839,0.664,2208.24,0
Instagram,4711125,2927,3819,2187,1,150,0,0.2498,1.746,1608.99,0
Instagram,2640378,2362,6855,3481,1,80,0,0.1991,1.969,1117.38,0
Instagram,691145,1177,979,329,1,46,0,0.0111,2.976,586.71,0
Instagram,833777,120,976,3728,1,203,0,0.1132,0.262,6890.72,0
Instagram,1162978,4337,9563,4083,1,147,0,0.1528,2.342,268.09,0
Instagram,2183201,3665,2280,4889,1,230,0,0.2198,0.466,595.53,0
Instagram,3163733,3803,5897,278,1,26,0,0.0869,21.212,831.69,0
Instagram,3970051,1765,107,2598,1,188,0,0.2948,0.041,2248.05,0
Instagram,70690,1587,9164,4159,1,164,0,0.2057,2.203,44.52,0
Instagram,4390936,1306,1626,4353,1,211,0,0.1125,0.374,3359.55,0
Instagram,2001041,3784,8895,4710,1,74,0,0.03,1.889,528.68,0
Instagram,4122313,2230,6229,2890,1,91,0,0.0552,2.155,1847.74,0
Instagram,4594927,982,6877,753,1,61,0,0.1468,9.133,4674.39,0
Instagram,4255830,1040,874,599,1,65,0,0.1489,1.459,4088.21,0
Instagram,1355581,2603,5543,249,1,79,0,0.2305,22.261,520.58,0
Instagram,675560,4002,3809,1424,1,139,0,0.2181,2.675,168.76,0
Instagram,3741246,4623,2107,2864,1,129,0,0.0612,0.736,809.09,0
Instagram,2734346,923,9465,2152,1,253,0,0.1789,4.398,2959.25,0
Instagram,3331919,2191,559,4261,1,28,0,0.0072,0.131,1520.04,1
Instagram,898370,3207,8308,4030,1,201,0,0.1202,2.062,280.04,0
Instagram,4829090,1472,4969,4379,1,236,0,0.2295,1.135,3278.4,0
Instagram,2007685,2388,3046,3119,1,86,0,0.1205,0.977,840.39,0
Instagram,1226657,3464,43,79,1,95,0,0.2508,0.544,354.01,0
Instagram,4064010,3563,508,544,1,286,0,0.2929,0.934,1140.29,0
Instagram,3264958,1317,6107,2821,1,288,0,0.1826,2.165,2477.21,0
Instagram,4260588,1199,3439,2808,1,251,0,0.0444,1.225,3550.49,0
Instagram,1612868,697,3928,2648,1,179,0,0.1145,1.483,2310.7,0
Instagram,2275554,4671,5411,1867,1,99,0,0.0038,2.898,487.06,1
Instagram,3225237,1217,916,4701,1,72,0,0.1812,0.195,2647.98,0
Instagram,4604349,1904,798,1195,1,130,0,0.2466,0.668,2416.98,0
Instagram,4660506,4932,4971,2279,1,181,0,0.1894,2.181,944.76,0
Instagram,4098552,1821,1760,444,1,193,0,0.236,3.964,2249.48,0
Instagram,3621631,3193,3275,2298,0,17,0,0.2402,1.425,1133.89,1
Instagram,4246288,3807,818,1134,1,125,0,0.2555,0.721,1115.1,0
Instagram,425573,1654,5040,4888,1,210,0,0.0807,1.031,257.14,0
Instagram,3599915,3978,3065,4688,0,6,0,0.2615,0.654,904.73,1
Instagram,4199840,2726,3259,3386,1,113,0,0.1966,0.962,1540.1,0
Instagram,1039508,200,906,2446,0,83,0,0.0876,0.37,5171.68,1
Instagram,3772861,1345,602,1964,1,101,0,0.2962,0.307,2803.02,0
Instagram,2317386,4813,4295,233,0,92,0,0.2851,18.433,481.38,1
Instagram,4160485,3116,9983,98,0,101,0,0.1728,101.867,1334.77,1
Instagram,2763692,388,3527,545,1,250,0,0.2531,6.472,7104.61,0
Instagram,1809941,4492,4543,3593,1,23,0,0.0792,1.264,402.84,0
Instagram,3788390,3839,1811,4486,1,166,0,0.1254,0.404,986.56,0
Instagram,2419912,625,9032,1494,1,139,0,0.056,6.046,3865.67,0
Instagram,197825,2340,7963,1682,1,93,0,0.1565,4.734,84.5,0
Instagram,2386538,1764,5249,736,1,180,0,0.1493,7.132,1352.15,0
Instagram,787544,473,4615,1655,1,63,0,0.0646,2.789,1661.49,0
Instagram,1201243,976,9228,4782,1,3,0,0.2022,1.93,1229.52,0
Instagram,3943384,4277,8916,3815,1,93,0,0.0362,2.337,921.78,0
Instagram,3009808,3168,6766,1375,1,271,0,0.0194,4.921,949.77,0
Instagram,533686,3634,9179,373,1,282,0,0.1161,24.609,146.82,0
Instagram,3038420,4948,802,3816,1,131,0,0.1235,0.21,613.95,0
Instagram,4232456,699,2582,565,1,71,0,0.0966,4.57,6046.37,0
Instagram,4268814,2632,6445,384,1,80,0,0.0781,16.784,1621.27,0
Instagram,3235708,2222,3837,3572,1,173,0,0.1023,1.074,1455.56,0
Instagram,1776253,392,8718,1012,1,299,0,0.0498,8.615,4519.73,0
Instagram,2276410,2266,1665,1375,1,51,0,0.1216,1.211,1004.15,0
Instagram,4408299,3820,9330,3039,1,289,0,0.2715,3.07,1153.7,0
Instagram,4426269,3513,8651,556,1,236,0,0.0681,15.559,1259.61,0
Instagram,2534679,1422,6975,960,1,276,0,0.2057,7.266,1781.22,0
Instagram,525880,1593,2552,2786,1,279,0,0.0434,0.916,329.91,0
Instagram,1332447,381,7475,2312,1,43,0,0.1068,3.233,3488.08,0
Instagram,2136283,620,2808,1976,1,253,0,0.097,1.421,3440.07,0
Instagram,718266,125,5633,3957,0,133,0,0.2812,1.424,5700.52,1
Instagram,4999851,456,6096,2571,1,55,0,0.129,2.371,10940.59,0
Instagram,517363,1401,8823,1946,1,13,0,0.2074,4.534,369.02,0
Instagram,3665110,3334,2456,3390,1,177,0,0.1811,0.724,1098.98,0
Instagram,3462615,1350,9173,1623,0,100,0,0.0432,5.652,2563,1
Instagram,1337732,4520,5423,2955,1,179,1,0.2819,1.835,295.89,0
Instagram,1286693,2949,4317,3655,1,256,1,0.1044,1.181,436.17,0
Instagram,1533634,3709,1556,1253,1,267,0,0.0144,1.242,413.38,0
Instagram,394590,1083,2205,1989,1,36,0,0.0908,1.109,364.01,0
Instagram,2615125,4823,3955,995,1,203,0,0.1014,3.975,542.11,0
Instagram,4939053,3579,9113,3708,1,258,0,0.0287,2.458,1379.62,0
Instagram,4443037,3160,6805,4342,1,154,0,0.1864,1.567,1405.58,0
Instagram,26840,1615,404,652,1,237,0,0.1047,0.62,16.61,0
Instagram,1691788,4667,1620,4478,1,99,0,0.1891,0.362,362.42,0
Instagram,2908923,2304,2952,4817,1,272,0,0.003,0.613,1262.01,1
Instagram,448395,3672,8080,4756,1,112,0,0.2946,1.699,122.08,0
Instagram,749124,4492,3118,2402,1,109,0,0.052,1.298,166.73,0
Instagram,3685551,4807,7380,2978,1,142,0,0.1981,2.478,766.55,0
Instagram,1879540,993,6630,3329,1,166,0,0.215,1.992,1890.89,0
Instagram,3887907,361,9786,1198,0,259,0,0.0523,8.169,10740.07,1
Instagram,4984495,1734,565,4779,1,144,0,0.0344,0.118,2872.91,0
Instagram,3176133,1961,4799,421,1,229,0,0.0466,11.399,1618.82,0
Instagram,1454958,1289,7670,3839,1,267,0,0.0748,1.998,1127.87,0
Instagram,2253744,1917,2868,2437,1,31,0,0.0513,1.177,1175.05,0
Instagram,3319194,4858,9049,4894,1,298,1,0.2025,1.849,683.1,0
Instagram,305112,1034,9476,4922,1,218,0,0.1268,1.925,294.79,0
Instagram,4949549,555,8776,4290,1,176,0,0.1618,2.046,8902.07,0
Instagram,2387362,4184,4327,4858,1,103,0,0.0152,0.891,570.46,0
Instagram,3694026,2391,6413,610,1,235,1,0.2585,10.513,1544.33,0
Instagram,4408274,898,7614,850,1,92,0,0.052,8.958,4903.53,0
Instagram,4035543,1115,1245,1277,1,200,0,0.1087,0.975,3616.08,0
Instagram,3388582,2559,8243,153,0,298,0,0.0225,53.876,1323.66,1
Instagram,1425591,2000,537,4469,0,230,0,0.0419,0.12,712.44,1
Instagram,1871453,4008,540,1904,1,254,0,0.2001,0.284,466.81,0
Instagram,4848337,3785,814,553,1,84,0,0.2081,1.472,1280.6,0
Instagram,821102,2822,1415,3153,0,34,0,0.2034,0.449,290.86,1
Instagram,1807200,930,1652,4254,1,116,0,0.1661,0.388,1941.14,0
Instagram,2225350,4655,4062,3228,1,175,0,0.2858,1.258,477.95,0
Instagram,1855617,2071,2356,2815,1,275,0,0.1526,0.837,895.57,0
Instagram,1534887,4497,3810,2148,1,84,0,0.1354,1.774,341.24,0
Instagram,3501318,3649,9055,1240,1,116,0,0.075,7.302,959.27,0
Instagram,3338492,3175,185,1056,1,203,0,0.0306,0.175,1051.16,0
Instagram,4926253,4445,1551,4147,1,145,0,0.1649,0.374,1108.02,0
Instagram,4454101,2654,7013,4291,1,214,0,0.0952,1.634,1677.63,0
Instagram,4810004,4862,761,527,1,104,0,0.1577,1.444,989.1,0
Instagram,423620,1055,9471,4559,1,296,0,0.0626,2.077,401.16,0
Instagram,2373189,3566,6163,2835,1,68,0,0.2516,2.174,665.32,0
Instagram,858208,2691,7635,4962,1,254,0,0.2999,1.539,318.8,0
Instagram,2114842,3209,3281,1723,1,230,0,0.0974,1.904,658.83,0
Instagram,52578,948,1536,4788,1,202,1,0.2529,0.321,55.4,0
Instagram,1873471,4953,6201,754,1,247,0,0.262,8.224,378.17,0
Instagram,2598310,451,3164,405,1,248,0,0.2988,7.812,5748.47,0
Instagram,1417127,2560,2770,4428,0,143,0,0.1035,0.626,553.35,1
Instagram,3295937,4235,7399,2482,0,282,0,0.2271,2.981,778.08,1
Instagram,3318280,606,3845,3889,0,240,0,0.0694,0.989,5466.69,1
Instagram,2252778,1515,3435,1716,1,228,0,0.1878,2.002,1486,0
Instagram,2485245,871,4710,4833,1,30,0,0.2117,0.975,2850.05,0
Instagram,4260557,2650,561,286,1,108,0,0.2226,1.962,1607.15,0
Instagram,160825,3741,4717,4524,1,26,0,0.0629,1.043,42.98,0
Instagram,2667917,1561,7623,3630,1,159,0,0.2548,2.1,1708.01,0
Instagram,1563349,3246,7187,80,1,16,0,0.1269,89.838,481.47,0
Instagram,3469451,1746,2180,624,1,266,0,0.0657,3.494,1985.95,0
Instagram,3775853,1459,1960,4943,1,128,0,0.1632,0.397,2586.2,0
Instagram,1344077,274,3879,4761,1,219,0,0.2591,0.815,4887.55,0
Instagram,4166550,2669,5153,3903,0,81,0,0.2902,1.32,1560.51,1
Instagram,791317,2731,7035,3466,0,48,0,0.2247,2.03,289.65,1
Instagram,497612,1472,3270,1102,1,40,0,0.0027,2.967,337.82,1
Instagram,3848743,4262,4687,1506,1,19,0,0.0413,3.112,902.83,0
Instagram,4578288,1455,582,4900,1,36,0,0.0238,0.119,3144.43,0
Instagram,4037826,2308,9805,3050,1,38,0,0.0313,3.215,1748.73,0
Instagram,2004218,2935,9293,1694,1,108,0,0.1155,5.486,682.64,0
Instagram,4010962,1642,288,4522,1,63,0,0.1022,0.064,2441.24,0
Instagram,4511782,2384,5664,2760,0,174,0,0.035,2.052,1891.73,1
Instagram,4885261,522,7979,1425,1,278,0,0.2648,5.599,9340.84,0
Instagram,2180046,225,3859,3927,1,31,0,0.185,0.983,9646.22,0
Instagram,1600446,3341,3060,4654,1,208,0,0.2391,0.657,478.89,0
Instagram,3311199,2182,1183,4810,1,18,0,0.1121,0.246,1516.81,0
Instagram,122452,3163,4335,4075,1,105,0,0.1237,1.064,38.7,0
Instagram,1166638,1716,1446,2690,1,205,0,0.096,0.538,679.46,0
Instagram,4633015,2116,6679,2263,1,246,1,0.1321,2.951,2188.48,0
Instagram,2496131,1577,9941,3352,1,166,0,0.1835,2.966,1581.83,0
Instagram,2677668,2218,6213,4227,1,88,0,0.1484,1.47,1206.7,0
Instagram,4768049,2341,1903,4248,1,10,0,0.2515,0.448,2035.89,0
Instagram,4657910,2163,7894,2131,1,48,0,0.2701,3.704,2152.45,0
Instagram,575328,1138,9269,1336,1,60,1,0.1414,6.938,505.12,0
Instagram,1178099,3520,2377,1667,0,170,0,0.0727,1.426,334.59,1
Instagram,3080251,4333,847,1170,1,142,0,0.2836,0.724,710.72,0
Instagram,4672361,3663,7370,645,1,206,1,0.2208,11.426,1275.21,0
Instagram,3562787,2375,6341,4682,1,200,0,0.1924,1.354,1499.49,0
Instagram,3464492,4907,1239,4239,1,4,0,0.2239,0.292,705.89,0
Instagram,1274782,2931,5600,1596,1,210,0,0.0237,3.509,434.78,0
Instagram,3314742,4577,9524,1006,1,28,0,0.0212,9.467,724.06,0
Instagram,4193448,1089,4791,4826,1,189,0,0.0468,0.993,3847.2,0
Instagram,4719657,3521,2365,1346,1,187,0,0.0451,1.757,1340.05,0
Instagram,1110439,2751,5055,2369,1,254,0,0.1268,2.134,403.5,0
Instagram,27762,3030,5622,4386,0,149,0,0.0481,1.282,9.16,1
Instagram,4071697,238,372,2126,1,12,0,0.2565,0.175,17036.39,0
Instagram,3912992,180,7783,408,1,156,0,0.1739,19.076,21618.74,0
Instagram,112866,304,1949,3495,1,79,0,0.1111,0.558,370.05,0
Instagram,1635206,4294,244,2301,1,272,0,0.0218,0.106,380.72,0
Instagram,135280,435,7795,1076,1,147,0,0.1777,7.244,310.28,0
Instagram,1766666,928,5772,1037,1,205,0,0.0358,5.566,1901.69,0
Instagram,4463468,3263,124,139,1,113,0,0.2232,0.892,1367.48,0
Instagram,1383244,508,1919,2801,1,5,0,0.241,0.685,2717.57,0
Instagram,3101410,2819,9827,3913,1,277,0,0.1636,2.511,1099.79,0
Instagram,1881598,4971,9617,2630,1,231,0,0.0457,3.657,378.44,0
Instagram,4345810,835,9732,3273,1,136,0,0.2363,2.973,5198.34,0
Instagram,3251348,3789,530,1035,0,159,0,0.093,0.512,857.88,1
Instagram,4465200,1868,7849,4823,1,288,0,0.0676,1.627,2389.09,0
Instagram,454,2128,6929,335,1,204,0,0.1417,20.684,0.21,1
Instagram,4897640,155,4349,988,1,157,0,0.2769,4.402,31395.13,0
Instagram,1323533,4575,4756,983,1,105,0,0.0899,4.838,289.23,0
Instagram,1722370,3587,1801,2698,1,81,0,0.2718,0.668,480.04,0
Instagram,4909814,202,5156,3568,1,269,0,0.017,1.445,24186.28,0
Instagram,2332567,3898,7856,2707,1,48,0,0.026,2.902,598.25,0
Instagram,4537140,61,5461,1660,1,205,0,0.2099,3.29,73179.68,0
Instagram,3196390,2420,9228,1821,1,217,0,0.058,5.068,1320.28,0
Instagram,163323,1830,5302,2633,0,163,0,0.0957,2.014,89.2,1
Instagram,3854468,2974,7432,2001,1,278,0,0.0418,3.714,1295.62,0
Instagram,3652742,2531,6189,96,1,230,0,0.1003,64.469,1442.63,0
Instagram,1087391,1879,1142,864,0,198,0,0.0849,1.322,578.4,1
Instagram,3977316,2578,7076,235,1,213,0,0.2212,30.111,1542.19,0
Instagram,3031806,1877,7614,2863,1,283,0,0.2109,2.659,1614.38,0
Instagram,843573,2748,9947,4280,0,275,0,0.2865,2.324,306.87,1
Instagram,546287,3279,4840,1744,1,184,0,0.2176,2.775,166.55,0
Instagram,4895257,3209,1629,1562,0,209,0,0.2088,1.043,1525,1
Instagram,4040529,2589,5062,3175,1,120,0,0.2086,1.594,1560.05,0
Instagram,92243,4015,762,3150,1,215,0,0.265,0.242,22.97,0
Instagram,3181965,4945,6905,737,1,96,0,0.0896,9.369,643.34,0
Instagram,4700304,250,4889,208,1,118,0,0.0907,23.505,18726.31,0
Instagram,1186937,3450,4839,142,0,281,0,0.2226,34.077,343.94,1
Instagram,3008088,4641,3957,786,0,105,0,0.0694,5.034,648.02,1
Instagram,508203,1417,557,926,0,141,0,0.2737,0.602,358.39,1
Instagram,3334867,3512,4621,2898,1,267,0,0.1609,1.595,949.29,0
Instagram,3582119,4048,839,188,1,290,0,0.0907,4.463,884.69,0
Instagram,2715564,92,8194,815,1,166,0,0.2331,10.054,29199.61,0
Instagram,4881763,3778,9243,1833,1,159,0,0.0944,5.043,1291.81,0
Instagram,2658621,960,9596,1869,1,230,0,0.289,5.134,2766.52,0
Instagram,4834407,620,8348,3198,1,13,0,0.2949,2.61,7784.87,0
Instagram,1679798,4679,6998,2328,1,192,0,0.2004,3.006,358.93,0
Instagram,2223119,3615,510,4108,1,154,0,0.035,0.124,614.8,0
Instagram,3445548,4564,1137,1572,0,100,0,0.0797,0.723,754.78,1
Instagram,4892522,3293,5606,4238,1,59,0,0.1551,1.323,1485.28,0
Instagram,481730,2183,4666,4384,1,42,0,0.2556,1.064,220.57,0
Instagram,2636744,3494,8906,2184,1,192,0,0.0563,4.078,754.43,0
Instagram,2961343,1532,5434,604,1,108,0,0.0322,8.997,1931.73,0
Instagram,4100723,2611,6446,3068,1,92,0,0.0233,2.101,1569.96,0
Instagram,1534076,2667,2654,1411,0,215,0,0.1526,1.881,574.99,1
Instagram,315876,2169,990,1252,1,162,0,0.2655,0.791,145.56,0
Instagram,3467416,2459,7820,2504,1,233,0,0.0137,3.123,1409.52,0
Instagram,327409,3840,2160,1531,0,166,1,0.0645,1.411,85.24,1
Instagram,3748653,131,5740,888,1,147,0,0.2083,6.464,28398.89,0
Instagram,4201303,4378,4457,3604,1,27,0,0.2479,1.237,959.42,0
Instagram,2860387,1327,2063,3759,1,258,0,0.2424,0.549,2153.91,0
Instagram,317587,4503,1977,2995,1,85,0,0.2357,0.66,70.51,0
Instagram,550272,2528,8567,3221,1,107,0,0.0398,2.66,217.58,0
Instagram,4975076,1240,8933,1626,1,116,0,0.1198,5.494,4008.93,0
Instagram,2573669,1143,2667,1591,1,14,0,0.2954,1.676,2249.71,0
Instagram,2453802,1311,9432,2552,1,210,0,0.2967,3.696,1870.28,0
Instagram,1364183,4044,4919,2629,1,30,0,0.1811,1.871,337.25,0
Instagram,1932297,1920,8609,2421,0,281,1,0.2131,3.556,1005.88,1
Instagram,1353088,1515,7642,2705,0,184,0,0.2854,2.825,892.54,1
Instagram,250925,3195,8798,2213,0,65,1,0.1355,3.976,78.51,1
Instagram,4657743,1926,8759,306,1,62,0,0.0419,28.624,2417.1,0
Instagram,4264744,4925,543,3912,1,227,0,0.201,0.139,865.76,0
Instagram,707739,3558,883,3634,1,100,0,0.2881,0.243,198.86,0
Instagram,4447844,2767,4798,2108,1,138,0,0.2095,2.276,1606.88,0
Instagram,1616002,1966,8040,4372,0,118,0,0.2412,1.839,821.56,1
