platform,followers_count,following_count,posts_count,account_age_days,has_profile_pic,bio_length,verified,engagement_rate,avg_posts_per_day,follower_following_ratio,is_fraud
LinkedIn,1226642,245,6934,5069,1,176,1,0.1135,1.368,4986.35,0
LinkedIn,1140055,998,7593,1442,0,101,0,0.0308,5.266,1141.2,1
LinkedIn,939503,537,3294,2853,1,224,0,0.0695,1.155,1746.29,0
LinkedIn,252556,922,3109,5295,1,158,0,0.0841,0.587,273.63,0
LinkedIn,575049,2928,5915,3455,0,174,0,0.1495,1.712,196.33,1
LinkedIn,1147578,2477,4787,2834,1,316,0,0.1426,1.689,463.11,0
LinkedIn,372315,1526,2809,1693,1,122,0,0.1076,1.659,243.82,0
LinkedIn,1199640,2631,3396,1817,1,27,0,0.095,1.869,455.79,0
LinkedIn,404743,1155,4287,4030,1,207,0,0.027,1.064,350.12,0
LinkedIn,394251,1269,7167,1152,1,183,0,0.1595,6.221,310.43,0
LinkedIn,922847,462,7932,531,1,51,0,0.0729,14.938,1993.19,0
LinkedIn,374160,2831,2673,573,1,43,0,0.1248,4.665,132.12,0
LinkedIn,82847,1508,7670,5692,1,91,0,0.0153,1.348,54.9,0
LinkedIn,99763,2756,2355,4124,0,169,0,0.0506,0.571,36.19,1
LinkedIn,692744,2417,1952,3925,1,327,0,0.1397,0.497,286.49,0
LinkedIn,891064,776,2225,4264,1,343,0,0.0124,0.522,1146.8,0
LinkedIn,608780,640,1628,6878,1,123,0,0.0109,0.237,949.73,0
LinkedIn,739866,351,6743,5927,1,133,0,0.1691,1.138,2101.89,0
LinkedIn,966803,122,2052,1061,1,54,0,0.0376,1.934,7860.19,0
LinkedIn,584150,1515,2275,5116,1,307,0,0.0316,0.445,385.32,0
LinkedIn,1265907,635,2295,6848,1,36,0,0.0911,0.335,1990.42,0
LinkedIn,393976,77,7547,4503,0,132,0,0.1395,1.676,5050.97,1
LinkedIn,247985,1981,7078,3335,1,313,0,0.1778,2.122,125.12,0
LinkedIn,285952,2489,6761,2916,1,315,0,0.1239,2.319,114.84,0
LinkedIn,1045671,192,7878,1780,1,28,0,0.0049,4.426,5417.98,1
LinkedIn,1400051,2222,1935,1266,1,253,0,0.0749,1.528,629.8,0
LinkedIn,746744,1851,2774,3626,1,351,0,0.0665,0.765,403.21,0
LinkedIn,879380,966,6599,6910,0,232,0,0.0974,0.955,909.39,1
LinkedIn,1499394,359,3934,6412,1,208,0,0.132,0.614,4164.98,0
LinkedIn,1112029,2015,5202,4650,1,278,0,0.098,1.119,551.6,0
LinkedIn,70835,2043,2944,873,1,30,0,0.1498,3.372,34.66,0
LinkedIn,320702,2346,7317,2463,1,81,0,0.0877,2.971,136.64,0
LinkedIn,117825,2288,3730,4714,1,247,0,0.1398,0.791,51.47,0
LinkedIn,960722,2608,7308,634,0,211,0,0.0607,11.527,368.23,1
LinkedIn,1075831,1287,281,842,1,337,0,0.0728,0.334,835.27,0
LinkedIn,384519,2325,3174,638,1,265,0,0.1725,4.975,165.31,0
LinkedIn,982614,1624,6806,380,1,304,0,0.0915,17.911,604.69,0
LinkedIn,5963,90,4439,6234,1,92,0,0.122,0.712,65.53,0
LinkedIn,478717,876,6285,3816,1,327,0,0.0784,1.647,545.86,0
LinkedIn,357099,2705,7372,305,1,279,0,0.0676,24.17,131.97,0
LinkedIn,1166816,2836,2746,2489,1,264,1,0.1477,1.103,411.29,0
LinkedIn,480217,37,6110,1573,1,329,0,0.0621,3.884,12637.29,0
LinkedIn,1167878,2454,6278,4448,1,226,0,0.0994,1.411,475.71,0
LinkedIn,1307069,1378,6266,2341,1,393,0,0.0223,2.677,947.84,0
LinkedIn,17104,1021,6624,4054,0,139,0,0.0273,1.634,16.74,1
LinkedIn,641957,478,3847,5428,1,296,0,0.1565,0.709,1340.2,0
LinkedIn,814027,1508,3930,4930,1,163,0,0.1362,0.797,539.45,0
LinkedIn,1184120,378,7287,4061,1,23,0,0.1767,1.794,3124.33,0
LinkedIn,773394,2806,5985,3289,0,56,0,0.1787,1.82,275.52,1
LinkedIn,934343,1465,246,2346,1,394,0,0.0875,0.105,637.34,0
LinkedIn,147509,234,5404,5546,1,370,0,0.1497,0.974,627.7,0
LinkedIn,609271,2426,5089,5058,1,129,0,0.1721,1.006,251.04,0
LinkedIn,1270530,113,3143,5014,1,371,0,0.0477,0.627,11145.0,0
LinkedIn,456833,682,150,3241,1,393,0,0.0266,0.046,668.86,0
LinkedIn,963023,1462,4048,5560,1,284,1,0.1715,0.728,658.25,0
LinkedIn,855243,2038,124,6669,1,171,0,0.1133,0.019,419.44,0
LinkedIn,958483,901,7683,5417,1,255,0,0.0319,1.418,1062.62,0
LinkedIn,1171928,1665,195,3716,1,160,0,0.1739,0.052,703.44,0
LinkedIn,67912,1392,1289,4596,1,299,0,0.0392,0.28,48.75,0
LinkedIn,613997,1737,6855,6284,1,256,0,0.0682,1.091,353.28,0
LinkedIn,86569,1413,4712,1993,1,257,1,0.1214,2.364,61.22,0
LinkedIn,347529,447,4229,4646,1,51,0,0.1082,0.91,775.73,0
LinkedIn,176470,962,2980,385,1,338,0,0.0187,7.74,183.25,0
LinkedIn,777142,1716,4886,2747,1,43,0,0.137,1.779,452.62,0
LinkedIn,1420862,1437,1936,5322,1,128,0,0.1518,0.364,988.08,0
LinkedIn,861780,2303,644,5788,1,112,0,0.1089,0.111,374.04,0
LinkedIn,937272,2832,5666,4091,1,45,1,0.0843,1.385,330.84,0
LinkedIn,750102,2036,4586,1359,1,355,0,0.1202,3.375,368.24,0
LinkedIn,1316042,1537,676,6513,1,261,0,0.0036,0.104,855.68,1
LinkedIn,577544,1154,6052,6075,0,185,0,0.0416,0.996,500.04,1
LinkedIn,1470232,2759,7459,5445,1,325,0,0.0782,1.37,532.69,0
LinkedIn,1125611,1765,7232,5862,1,251,1,0.0679,1.234,637.38,0
LinkedIn,1381270,2020,7762,6583,1,175,0,0.1499,1.179,683.46,0
LinkedIn,83045,2479,6822,2720,1,357,0,0.1572,2.508,33.49,0
LinkedIn,1032140,2036,3149,6944,1,361,0,0.1132,0.453,506.7,0
LinkedIn,28795,1537,3020,4060,1,299,0,0.0334,0.744,18.72,0
LinkedIn,692184,2042,6195,6564,1,374,0,0.0388,0.944,338.81,0
LinkedIn,1029455,2482,839,894,1,388,0,0.1534,0.938,414.6,0
LinkedIn,230947,192,6574,4762,1,371,0,0.1552,1.381,1196.62,0
LinkedIn,1344145,294,7124,2250,1,271,0,0.1076,3.166,4556.42,0
LinkedIn,798530,1306,2310,3036,1,235,0,0.0461,0.761,610.96,0
LinkedIn,1217412,396,7983,6764,1,126,0,0.165,1.18,3066.53,0
LinkedIn,838330,1648,355,1377,1,260,0,0.1785,0.258,508.39,0
LinkedIn,1420811,827,68,1681,0,378,0,0.084,0.04,1715.96,1
LinkedIn,1066262,446,2198,5986,1,397,0,0.0833,0.367,2385.37,0
LinkedIn,451588,1462,1460,943,1,382,0,0.0735,1.548,308.67,0
LinkedIn,1305755,1705,399,4914,1,344,0,0.0683,0.081,765.39,0
LinkedIn,557233,1777,5426,817,0,261,0,0.0688,6.641,313.4,1
LinkedIn,783421,1168,1438,5004,1,138,0,0.1025,0.287,670.16,0
LinkedIn,695806,1796,6795,1336,1,59,0,0.1175,5.086,387.2,0
LinkedIn,208338,1279,2563,1689,1,62,0,0.1216,1.517,162.76,0
LinkedIn,170762,2614,1462,2004,1,225,0,0.0759,0.73,65.3,0
LinkedIn,340459,2313,7984,6016,1,122,1,0.1043,1.327,147.13,0
LinkedIn,196623,1969,2049,4930,1,240,0,0.0878,0.416,99.81,0
LinkedIn,694233,2005,237,3057,1,24,0,0.1751,0.078,346.08,0
LinkedIn,657994,2750,6860,4115,1,118,0,0.0758,1.667,239.18,0
LinkedIn,537552,2529,3951,609,1,361,0,0.0031,6.488,212.47,1
LinkedIn,857864,1735,7695,129,1,202,0,0.1355,59.651,494.16,0
LinkedIn,673656,140,7061,5323,1,398,0,0.108,1.327,4777.7,0
LinkedIn,1259430,126,1831,5071,1,40,1,0.1764,0.361,9916.77,0
LinkedIn,956168,736,2432,4740,1,244,0,0.0708,0.513,1297.38,0
LinkedIn,640407,1707,1570,4377,1,317,0,0.1495,0.359,374.95,0
LinkedIn,1457486,2693,3871,5061,0,166,1,0.1707,0.765,541.01,1
LinkedIn,132413,2901,3921,5393,1,171,0,0.0309,0.727,45.63,0
LinkedIn,834167,892,4323,1240,1,369,0,0.1682,3.486,934.12,0
LinkedIn,1018319,804,1252,6204,1,47,0,0.0883,0.202,1264.99,0
LinkedIn,975727,2328,5476,6639,1,372,0,0.1375,0.825,418.95,0
LinkedIn,400440,785,700,5840,0,364,0,0.0252,0.12,509.47,1
LinkedIn,1255472,1562,5073,6521,1,74,0,0.1471,0.778,803.25,0
LinkedIn,1363768,2406,4277,3459,1,152,0,0.1552,1.236,566.58,0
LinkedIn,1224702,1892,1082,6632,1,187,0,0.0948,0.163,646.96,0
LinkedIn,1261993,1309,4421,2953,1,48,1,0.0562,1.497,963.35,0
LinkedIn,1247159,2871,4674,3723,1,184,0,0.0404,1.255,434.25,0
LinkedIn,165022,2274,389,656,1,82,0,0.0029,0.593,72.54,1
LinkedIn,404470,31,2,3838,1,115,1,0.0828,0.001,12639.69,0
LinkedIn,53050,499,3624,4360,1,383,1,0.0648,0.831,106.1,0
LinkedIn,663193,2065,972,750,1,320,0,0.1732,1.296,321.0,0
LinkedIn,1453629,2569,7975,4886,1,316,0,0.0093,1.632,565.61,1
LinkedIn,1219747,1190,6977,4826,1,290,0,0.0255,1.446,1024.14,0
LinkedIn,386836,2043,3185,2901,0,90,0,0.041,1.098,189.25,1
LinkedIn,321967,2257,2756,5529,1,294,0,0.1603,0.498,142.59,0
LinkedIn,334184,741,921,3605,1,380,0,0.1292,0.255,450.38,0
LinkedIn,1389807,226,2067,6052,1,269,0,0.0636,0.342,6122.5,0
LinkedIn,330872,335,3345,6818,0,291,1,0.0942,0.491,984.74,1
LinkedIn,1019814,2105,7327,4144,1,311,0,0.091,1.768,484.24,0
LinkedIn,942911,2991,2358,3479,1,110,0,0.1088,0.678,315.14,0
LinkedIn,1237091,74,5876,5376,1,321,0,0.0097,1.093,16494.55,1
LinkedIn,716177,49,5721,157,1,363,0,0.0291,36.439,14323.54,0
LinkedIn,1443747,1499,154,3779,1,275,0,0.0206,0.041,962.5,0
LinkedIn,418709,2035,3524,3117,1,399,0,0.1099,1.131,205.65,0
LinkedIn,967541,501,5587,356,1,140,0,0.1402,15.694,1927.37,0
LinkedIn,600228,1994,2233,3319,1,244,0,0.0553,0.673,300.87,0
LinkedIn,1190756,1954,3990,6560,1,46,0,0.1243,0.608,609.08,0
LinkedIn,897016,1002,3475,3141,1,133,0,0.0182,1.106,894.33,0
LinkedIn,290423,2879,7190,1202,1,127,0,0.015,5.982,100.84,0
LinkedIn,98638,2836,7171,852,1,216,0,0.0033,8.417,34.77,1
LinkedIn,1232035,138,3162,4160,1,296,1,0.1264,0.76,8863.56,0
LinkedIn,1174951,1249,2235,5257,1,300,0,0.1384,0.425,939.96,0
LinkedIn,1009822,1727,1837,6332,0,209,0,0.046,0.29,584.39,1
LinkedIn,9213,1849,737,3847,1,230,0,0.1074,0.192,4.98,0
LinkedIn,1386371,2623,5832,362,1,211,0,0.0142,16.11,528.34,0
LinkedIn,1152406,2635,4740,4586,1,145,0,0.0632,1.034,437.18,0
LinkedIn,749693,711,2574,1261,1,247,0,0.099,2.041,1052.94,0
LinkedIn,267020,1717,991,1144,1,142,0,0.0962,0.866,155.42,0
LinkedIn,1315690,55,1386,2992,1,353,0,0.0725,0.463,23494.46,0
LinkedIn,1224448,1022,2512,6283,1,161,0,0.0694,0.4,1196.92,0
LinkedIn,1102499,1443,6345,5635,1,153,0,0.1009,1.126,763.5,0
LinkedIn,493106,726,6050,3649,0,108,0,0.1771,1.658,678.28,1
LinkedIn,778877,1391,3334,2074,1,313,0,0.1753,1.608,559.54,0
LinkedIn,92460,2600,1480,4706,1,254,0,0.1515,0.314,35.55,0
LinkedIn,407372,1667,2100,5491,1,166,0,0.0679,0.382,244.23,0
LinkedIn,1075026,951,7365,3501,1,160,0,0.1514,2.104,1129.23,0
LinkedIn,906489,2736,3255,3281,1,284,0,0.0761,0.992,331.2,0
LinkedIn,201484,1155,188,5830,1,249,0,0.1036,0.032,174.29,0
LinkedIn,1114044,2633,338,4826,1,24,0,0.0511,0.07,422.95,0
LinkedIn,301797,1260,6033,3703,1,343,0,0.0659,1.629,239.33,0
LinkedIn,907628,1320,4175,4511,1,241,0,0.1349,0.926,687.08,0
LinkedIn,492684,403,3255,1922,1,46,0,0.1481,1.694,1219.51,0
LinkedIn,809743,2261,7291,758,1,94,0,0.0629,9.619,357.98,0
LinkedIn,946969,1209,4463,1108,1,341,0,0.1479,4.028,782.62,0
LinkedIn,1309066,162,6918,113,1,217,0,0.1076,61.221,8031.08,0
LinkedIn,1161909,1152,5349,4318,0,33,0,0.1246,1.239,1007.73,1
LinkedIn,1498732,837,336,199,1,105,0,0.0512,1.688,1788.46,0
LinkedIn,109633,2513,1304,3392,1,193,1,0.0897,0.384,43.61,0
LinkedIn,175814,1360,4045,5873,1,37,0,0.179,0.689,129.18,0
LinkedIn,607934,2990,279,1014,1,117,1,0.1386,0.275,203.25,0
LinkedIn,881285,2296,7609,3045,1,233,0,0.0599,2.499,383.67,0
LinkedIn,1032584,96,4043,3691,1,196,0,0.0486,1.095,10645.2,0
LinkedIn,915638,1820,3723,2361,1,178,0,0.123,1.577,502.82,0
LinkedIn,125755,2517,7836,6464,1,270,0,0.0244,1.212,49.94,0
LinkedIn,565054,2971,3053,6921,1,109,0,0.069,0.441,190.13,0
LinkedIn,258724,1773,1452,6998,1,120,0,0.177,0.207,145.84,0
LinkedIn,533808,1295,3022,5584,1,292,0,0.0768,0.541,411.89,0
LinkedIn,812639,1855,4528,4281,1,294,0,0.1598,1.058,437.84,0
LinkedIn,1227433,2298,1818,6079,1,138,0,0.171,0.299,533.9,0
LinkedIn,1338029,1604,655,2666,1,271,0,0.0606,0.246,833.66,0
LinkedIn,1375885,2299,5359,3451,1,40,0,0.1435,1.553,598.21,0
LinkedIn,1224643,2990,900,5971,1,92,0,0.041,0.151,409.44,0
LinkedIn,173097,995,1225,2211,1,149,0,0.0356,0.554,173.79,0
LinkedIn,1100666,1162,7963,4479,1,289,0,0.0418,1.778,946.4,0
LinkedIn,1457563,2813,2643,1715,1,359,0,0.0846,1.541,517.97,0
LinkedIn,1167603,849,3720,3742,0,374,0,0.1675,0.994,1373.65,1
LinkedIn,779526,307,5458,5682,1,209,0,0.0325,0.961,2530.93,0
LinkedIn,1395602,521,955,3628,1,182,0,0.0976,0.263,2673.57,0
LinkedIn,1396225,2616,2697,3890,1,257,0,0.01,0.693,533.52,0
LinkedIn,1368189,329,5968,2073,1,133,0,0.0817,2.879,4146.03,0
LinkedIn,1130768,1532,320,2900,1,188,0,0.1484,0.11,737.62,0
LinkedIn,706429,1394,5390,2561,1,398,0,0.1734,2.105,506.4,0
LinkedIn,497397,966,1316,2883,1,216,0,0.0415,0.456,514.37,0
LinkedIn,344628,2872,289,3487,1,91,0,0.0389,0.083,119.95,0
LinkedIn,94473,2729,3682,5560,1,197,0,0.0972,0.662,34.61,0
LinkedIn,454338,1402,4472,100,1,106,0,0.1509,44.72,323.83,0
LinkedIn,439320,2396,5051,6820,1,69,0,0.1741,0.741,183.28,0
LinkedIn,691819,1560,6757,2887,1,112,0,0.0466,2.34,443.19,0
LinkedIn,370596,1143,5267,2173,1,134,0,0.0982,2.424,323.95,0
LinkedIn,552977,2046,4994,5482,1,278,0,0.1365,0.911,270.14,0
LinkedIn,348376,773,2764,5608,1,373,0,0.0296,0.493,450.1,0
LinkedIn,1117253,2011,254,350,1,378,0,0.1605,0.726,555.29,0
LinkedIn,1475807,1434,2836,1052,1,362,0,0.1027,2.696,1028.44,0
LinkedIn,233088,1073,6641,291,1,192,0,0.1003,22.821,217.03,0
LinkedIn,1367609,2824,5308,1015,0,332,1,0.0342,5.23,484.11,1
LinkedIn,1137678,2383,2154,4800,1,108,0,0.101,0.449,477.21,0
LinkedIn,1264760,391,224,2376,1,274,0,0.1357,0.094,3226.43,0
LinkedIn,617871,609,5342,5158,1,316,0,0.0283,1.036,1012.9,0
LinkedIn,920214,2634,928,4113,1,151,0,0.123,0.226,349.23,0
LinkedIn,241912,1454,5312,2195,1,100,0,0.1454,2.42,166.26,0
LinkedIn,17850,1274,23,1010,1,332,0,0.0829,0.023,14.0,0
LinkedIn,777557,1233,1665,2701,1,180,0,0.1774,0.616,630.11,0
LinkedIn,842914,1131,4228,3021,1,237,0,0.0105,1.4,744.62,0
LinkedIn,980362,373,15,4821,0,74,0,0.0404,0.003,2621.29,1
LinkedIn,551324,607,879,2527,1,280,0,0.1164,0.348,906.78,0
LinkedIn,1087841,2175,5028,3865,1,157,0,0.0565,1.301,499.93,0
LinkedIn,1386909,239,4170,6099,1,43,0,0.1799,0.684,5778.79,0
LinkedIn,1139707,1207,3927,4009,1,54,0,0.1502,0.98,943.47,0
LinkedIn,201220,831,3718,4040,1,230,0,0.0422,0.92,241.85,0
LinkedIn,181744,1643,4646,2868,1,135,0,0.0113,1.62,110.55,0
LinkedIn,888635,2962,5047,2793,1,267,0,0.0757,1.807,299.91,0
LinkedIn,285690,978,7227,6626,1,294,0,0.0266,1.091,291.82,0
LinkedIn,893492,906,4617,6366,1,113,0,0.133,0.725,985.11,0
LinkedIn,926324,203,1752,4023,1,242,0,0.1144,0.435,4540.8,0
LinkedIn,769746,2318,3410,2557,1,399,0,0.1658,1.334,331.93,0
LinkedIn,242465,951,6167,129,1,171,0,0.0526,47.806,254.69,0
LinkedIn,472538,1935,6327,982,1,304,0,0.0319,6.443,244.08,0
LinkedIn,1061107,2117,6455,4496,0,76,0,0.0468,1.436,500.99,1
LinkedIn,18670,1428,3327,6024,1,61,0,0.0043,0.552,13.07,1
LinkedIn,732107,1153,5003,6673,1,261,0,0.0109,0.75,634.41,0
LinkedIn,394250,951,1120,334,1,362,0,0.1463,3.353,414.13,0
LinkedIn,1436527,1133,5851,6561,1,120,0,0.0948,0.892,1266.78,0
LinkedIn,796027,2733,5397,565,1,322,1,0.0651,9.552,291.16,0
LinkedIn,671126,544,1047,4095,1,127,0,0.0783,0.256,1231.42,0
LinkedIn,130714,2611,2755,1338,1,277,0,0.1508,2.059,50.04,0
LinkedIn,1157727,433,421,4726,1,351,0,0.0234,0.089,2667.57,0
LinkedIn,937758,136,4544,6331,1,195,0,0.1513,0.718,6844.95,0
LinkedIn,799906,1764,7098,5790,1,236,0,0.1509,1.226,453.2,0
LinkedIn,89845,1958,4203,3507,0,47,0,0.0828,1.198,45.86,1
LinkedIn,291020,639,4580,6960,1,313,0,0.1389,0.658,454.72,0
LinkedIn,911170,880,3604,6192,1,106,0,0.0281,0.582,1034.25,0
LinkedIn,878334,925,3992,736,1,262,0,0.0923,5.424,948.52,0
LinkedIn,815136,1295,4620,860,1,310,0,0.1182,5.372,628.96,0
LinkedIn,216228,1859,3413,5306,1,67,0,0.0914,0.643,116.25,0
LinkedIn,310859,2046,5856,2056,1,75,0,0.1183,2.848,151.86,0
LinkedIn,135682,143,5292,722,1,388,0,0.1511,7.33,942.24,0
LinkedIn,1090628,705,2724,2834,1,137,0,0.0374,0.961,1544.8,0
LinkedIn,1390007,2107,2524,6232,1,171,0,0.0113,0.405,659.4,0
LinkedIn,613367,807,3971,5043,1,138,0,0.0821,0.787,759.12,0
LinkedIn,1096752,216,7496,3679,1,332,0,0.1265,2.038,5054.16,0
LinkedIn,785929,1202,2290,781,1,159,0,0.0542,2.932,653.31,0
LinkedIn,568257,2495,7133,1931,1,173,0,0.1196,3.694,227.67,0
LinkedIn,347647,538,3393,1551,1,356,0,0.0909,2.188,644.99,0
LinkedIn,700996,913,2294,6301,0,376,1,0.1512,0.364,766.95,1
LinkedIn,1440976,632,3134,4385,1,205,0,0.0585,0.715,2276.42,0
LinkedIn,423363,1721,4536,6190,1,80,0,0.0081,0.733,245.86,1
LinkedIn,18535,1262,391,453,1,383,0,0.162,0.863,14.68,0
LinkedIn,267703,945,5967,5847,1,235,0,0.1619,1.021,282.98,0
LinkedIn,855549,422,4823,4653,1,137,0,0.0722,1.037,2022.57,0
LinkedIn,879362,663,6844,1190,1,128,0,0.1711,5.751,1324.34,0
LinkedIn,1357332,2858,5814,6846,1,177,1,0.0819,0.849,474.76,0
LinkedIn,1086993,1791,1446,3499,1,175,0,0.0828,0.413,606.58,0
LinkedIn,647555,681,4813,881,1,309,1,0.0561,5.463,949.49,0
LinkedIn,755618,2676,4801,4456,1,374,1,0.154,1.077,282.26,0
LinkedIn,1212521,2118,7650,4195,1,277,0,0.1517,1.824,572.21,0
LinkedIn,650778,141,7790,5402,1,235,0,0.0045,1.442,4582.94,1
LinkedIn,545395,73,6955,5610,0,254,0,0.1791,1.24,7370.2,1
LinkedIn,948052,1312,705,6545,1,208,0,0.1093,0.108,722.05,0
LinkedIn,120941,2521,4412,1820,1,43,0,0.0745,2.424,47.95,0
LinkedIn,1088866,2531,7085,3114,1,217,0,0.054,2.275,430.04,0
LinkedIn,470163,1927,2428,1358,0,246,0,0.0982,1.788,243.86,1
LinkedIn,177864,2086,7965,2866,1,249,0,0.0269,2.779,85.22,0
LinkedIn,1188593,467,6038,4338,1,197,0,0.0503,1.392,2539.73,0
LinkedIn,416432,2293,7839,6545,1,117,0,0.1552,1.198,181.53,0
LinkedIn,1272617,1235,4591,1061,1,40,0,0.1354,4.327,1029.63,0
LinkedIn,484246,1083,712,5401,1,316,0,0.0849,0.132,446.72,0
LinkedIn,1106051,22,1427,4796,1,65,0,0.134,0.298,48089.17,0
LinkedIn,104879,321,1093,1974,1,124,0,0.0446,0.554,325.71,0
LinkedIn,508953,232,5970,3984,1,77,0,0.0945,1.498,2184.35,0
LinkedIn,1348795,2003,5944,5954,1,156,0,0.0932,0.998,673.05,0
LinkedIn,712792,2142,2775,815,1,36,0,0.0307,3.405,332.61,0
LinkedIn,1310323,1945,778,2319,1,65,0,0.0166,0.335,673.34,0
LinkedIn,31466,838,4061,524,1,254,0,0.1178,7.75,37.5,0
LinkedIn,719836,1074,7773,1902,1,111,0,0.0784,4.087,669.61,0
LinkedIn,1248892,2026,4073,6872,1,364,0,0.1218,0.593,616.13,0
LinkedIn,155188,2601,5025,2197,1,251,0,0.1323,2.287,59.64,0
LinkedIn,1333952,387,7258,5126,1,67,0,0.1354,1.416,3438.02,0
LinkedIn,310986,2389,4725,3494,1,395,0,0.1187,1.352,130.12,0
LinkedIn,274299,2073,2395,4566,1,133,0,0.1167,0.525,132.26,0
LinkedIn,210197,2970,7198,6196,1,332,0,0.009,1.162,70.75,1
LinkedIn,891090,2328,6489,3342,1,219,0,0.0259,1.942,382.61,0
LinkedIn,935427,1700,5595,5549,1,83,0,0.1769,1.008,549.93,0
LinkedIn,1489132,232,3573,6825,1,368,0,0.0607,0.524,6391.12,0
LinkedIn,877146,1115,6956,4615,1,228,0,0.1162,1.507,785.97,0
LinkedIn,553191,245,2890,5737,1,181,0,0.1189,0.504,2248.74,0
LinkedIn,958414,1437,254,2881,1,171,1,0.0541,0.088,666.49,0
LinkedIn,1432177,2090,1176,1179,1,148,0,0.0823,0.997,684.92,0
LinkedIn,854006,2800,7744,2999,1,358,0,0.1203,2.582,304.89,0
LinkedIn,1469342,782,2165,6611,1,123,0,0.1366,0.327,1876.55,0
LinkedIn,1122328,1781,6494,1431,1,20,0,0.0132,4.538,629.81,0
LinkedIn,777255,2697,514,6680,1,343,0,0.0224,0.077,288.09,0
LinkedIn,1056254,829,6100,4071,1,213,0,0.0582,1.498,1272.6,0
LinkedIn,62145,2433,3755,2783,1,40,0,0.1449,1.349,25.53,0
LinkedIn,738222,1114,5477,2798,1,162,0,0.1201,1.957,662.08,0
LinkedIn,15224,1936,6043,4289,1,346,0,0.052,1.409,7.86,0
LinkedIn,12119,1257,5635,2310,1,256,0,0.0617,2.439,9.63,0
LinkedIn,329395,2679,1834,1029,0,327,0,0.1666,1.782,122.91,1
LinkedIn,1187057,1933,6674,4877,1,388,0,0.0866,1.368,613.78,0
LinkedIn,927502,1918,1840,3545,1,271,0,0.0113,0.519,483.33,0
LinkedIn,1199623,1541,7419,3784,1,293,1,0.1115,1.961,777.97,0
LinkedIn,649988,2165,7996,3438,1,91,0,0.1648,2.326,300.09,0
LinkedIn,1082247,1605,1149,3688,1,337,0,0.1292,0.312,673.88,0
LinkedIn,1027524,1194,4719,2265,1,210,1,0.0099,2.083,859.85,1
LinkedIn,844859,562,3039,4562,1,271,0,0.066,0.666,1500.64,0
LinkedIn,878709,805,6510,4549,1,179,0,0.0782,1.431,1090.21,0
LinkedIn,1433351,1110,5410,4185,0,291,0,0.0325,1.293,1290.14,1
LinkedIn,156387,1965,82,5366,1,114,0,0.1431,0.015,79.55,0
LinkedIn,834658,578,2204,6284,1,368,0,0.0179,0.351,1441.55,0
LinkedIn,1061780,2611,5026,2453,1,313,0,0.0368,2.049,406.5,0
LinkedIn,1218437,1813,5244,5133,1,185,0,0.1031,1.022,671.69,0
LinkedIn,781282,38,1325,5557,1,176,0,0.1092,0.238,20032.87,0
LinkedIn,205302,1885,6395,2372,1,151,0,0.1013,2.696,108.86,0
LinkedIn,886512,2269,3567,4038,1,137,0,0.1735,0.883,390.53,0
LinkedIn,86085,1210,2710,5501,1,118,0,0.0383,0.493,71.09,0
LinkedIn,464697,2620,2766,1749,1,114,0,0.1237,1.581,177.3,0
LinkedIn,116568,2474,7614,3437,1,220,0,0.1248,2.215,47.1,0
LinkedIn,533571,144,3552,5973,1,130,1,0.1096,0.595,3679.8,0
LinkedIn,1225170,2131,755,3192,1,361,1,0.008,0.237,574.66,1
LinkedIn,1358493,1028,2306,5492,1,68,0,0.1504,0.42,1320.21,0
LinkedIn,803967,1347,2928,3291,1,138,0,0.1712,0.89,596.41,0
LinkedIn,1297954,346,5785,3568,0,292,0,0.0579,1.621,3740.5,1
LinkedIn,534766,562,27,1283,0,207,0,0.1394,0.021,949.85,1
LinkedIn,319360,2029,2361,5714,1,334,0,0.0512,0.413,157.32,0
LinkedIn,1280685,1591,3916,2580,1,139,0,0.061,1.518,804.45,0
LinkedIn,218016,656,5176,5336,1,270,0,0.0163,0.97,331.84,0
LinkedIn,1467006,1223,7461,1842,1,279,0,0.0346,4.05,1198.53,0
LinkedIn,1245288,2765,3424,5817,1,122,0,0.1225,0.589,450.21,0
LinkedIn,240208,1009,6077,731,1,24,0,0.0533,8.313,237.83,0
LinkedIn,1212691,1831,1671,6039,1,290,0,0.052,0.277,661.95,0
LinkedIn,328536,2419,2585,662,0,72,0,0.0525,3.905,135.76,1
LinkedIn,493570,1022,6118,4141,1,343,0,0.0751,1.477,482.47,0
LinkedIn,559696,770,6127,3690,1,124,0,0.0594,1.66,725.94,0
LinkedIn,1180921,1740,6685,6945,1,339,1,0.1709,0.963,678.3,0
LinkedIn,257791,1407,6151,6024,1,175,0,0.009,1.021,183.09,1
LinkedIn,834931,1029,5851,6762,1,398,0,0.0892,0.865,810.61,0
LinkedIn,186885,1632,6302,3140,1,166,0,0.062,2.007,114.44,0
LinkedIn,980612,1464,4769,5208,1,131,0,0.1354,0.916,669.36,0
LinkedIn,947343,1020,6333,1021,1,118,0,0.1768,6.203,927.86,0
LinkedIn,999132,698,2196,5864,1,155,0,0.0385,0.374,1429.37,0
LinkedIn,630808,2725,7613,2549,1,71,0,0.1173,2.987,231.4,0
LinkedIn,125983,1961,2814,3363,1,75,0,0.0434,0.837,64.21,0
LinkedIn,475074,1803,5329,1551,1,297,0,0.0817,3.436,263.34,0
LinkedIn,674615,2464,7314,2854,1,48,0,0.0259,2.563,273.68,0
